title,detail_url,timeShow,platformName
驿涛项目管理有限公司关于井冈山经贸学校3D打印实训室建设（项目编号：驿涛政采字JS[2020]008号）询价采购结果公示,http://www.ggzy.gov.cn/information/html/a/360000/0202/202004/28/00367f34a9712ac6496b9ea5bb1ea03bd496.shtml,2020-04-28,吉安市公共资源交易中心
驿涛项目管理有限公司关于江西省吉水中学学生课桌凳等配套设施采购（项目编号：驿涛政采字JS[2020]010号）竞争性谈判结果公示,http://www.ggzy.gov.cn/information/html/a/360000/0202/202004/28/00362b580882b03c44f0a8e1a26ec2ffd7ad.shtml,2020-04-28,吉安市公共资源交易中心
江西恒嘉信息咨询有限公司关于鹰潭市关闭企业土壤环境调查评估项目（项目编号：JXHJ-202003010）电子化公开招标中标结果公告,http://www.ggzy.gov.cn/information/html/a/360000/0202/202004/28/00368f4a678a65b04fbaa902663b1816e31c.shtml,2020-04-28,鹰潭市公共资源交易中心
九江平青工程造价咨询有限公司关于九江市浔阳区甘棠街道便民服务中心弱电系统集成服务采购项目（招标编号：JJPQZB2020-001）竞争性磋商中标公告,http://www.ggzy.gov.cn/information/html/a/360000/0202/202004/28/00362b833c735b944c589a084b98a4cb8698.shtml,2020-04-28,九江市公共资源交易中心
简阳市天府智慧林场项目&nbsp;(项目代码&nbsp;:2020-510185-01-03-425166)&nbsp;勘察设计&nbsp;/&nbsp;标段补遗&nbsp;01,http://www.ggzy.gov.cn/information/html/a/510000/0101/202004/28/0051a74b430022b04fb6b9ee8acaadebab2a.shtml,2020-04-28,成都市电子交易云平台
进贤县医疗器械产业园罗家路资格预审文件,http://www.ggzy.gov.cn/information/html/a/360000/0105/202004/28/0036b1983700925044cbb357e18c4a3daf97.shtml,2020-04-28,南昌市公共资源交易中心
沙地57-3号宗地成交公示,http://www.ggzy.gov.cn/information/html/a/420000/0302/202004/28/0042875cc201c71a4e54ba203992aaa9b31e.shtml,2020-04-28,恩施州国土资源网上交易平台
高唐县人和街道办事处2020年卷筒纸高速柔印铁丝骑马订联动线扶贫专项采购项目中标公示,http://www.ggzy.gov.cn/information/html/a/370000/0202/202004/28/0037283fdeee11ae4821b02c08bfee53f6eb.shtml,2020-04-28,聊城市公共资源电子交易平台
魏县农业农村局2020年高标准农田建设工程勘察设计费项目变更公告,http://www.ggzy.gov.cn/information/html/a/130000/0204/202004/28/00139589bfa1bf4841b49283344a5e7d0d87.shtml,2020-04-28,
兰州石化职业技术学院国家级煤化工教学资源库三期建设项目公开招标公告,http://www.ggzy.gov.cn/information/html/a/620000/0201/202004/28/0062d439b2122d1a4ac199d255ba40038ee2.shtml,2020-04-28,甘肃省公共资源交易电子服务系统v2.0
潍坊市寒亭区县道危桥改造工程,http://www.ggzy.gov.cn/information/html/a/370000/0104/202004/28/0037e746cc51bc3d47959eee06fa28e5fce2.shtml,2020-04-28,潍坊市公共资源电子交易系统
如皋市公安局2020年度零星工程-开标记录,http://www.ggzy.gov.cn/information/html/a/320000/0102/202004/28/0032db508d4d54084fe093ad207ebcd3bddf.shtml,2020-04-28,南通市电子交易平台
滨州市滨城区梁才街道办事处第八小学（实验小学）第一教学楼、第二教学楼（幼儿园）建设项目施工招标中标公示,http://www.ggzy.gov.cn/information/html/a/370000/0104/202004/28/00375ee2cd98b6a64a248f475cf7293cffd3.shtml,2020-04-28,滨州市公共资源电子交易系统
赣建新余招字【2020】002号-1的招标文件,http://www.ggzy.gov.cn/information/html/a/360000/0105/202004/28/0036e630c10818dd4f439beaa7c3e53ac775.shtml,2020-04-28,新余市公共资源交易中心
JTZB-2020-005-1的招标文件,http://www.ggzy.gov.cn/information/html/a/360000/0105/202004/28/0036f1f87d16c6f74f4081cd8d0283d3a23c.shtml,2020-04-28,萍乡市公共资源交易中心
新余市职业教育中心新校区建设项目一期工程设计,http://www.ggzy.gov.cn/information/html/a/360000/0101/202004/28/0036ef09a62fb2574388995a1c0b01ea5c10.shtml,2020-04-28,新余市公共资源交易中心
萍乡市城市公共交通有限公司利用德国促进贷款建设绿色公交项目代理银行项目,http://www.ggzy.gov.cn/information/html/a/360000/0101/202004/28/0036b2d78414d528456aa4ceb1ad08589a64.shtml,2020-04-28,萍乡市公共资源交易中心
甘肃省妇女儿童医疗综合体项目配电室设备采购及安装工程,http://www.ggzy.gov.cn/information/html/a/620000/0106/202004/28/0062e390a3ddd8f8456cafe786cb383543aa.shtml,2020-04-28,甘肃省公共资源交易电子服务系统v2.0
生物城环湖路道路及景观一期工程、生物城环湖路道路及景观二期工程、生物城环湖路道路及景观三期工程、生物城环湖路道路及景观四期工程、生物城环湖路道路及景观五期工程勘察设计&nbsp;/&nbsp;标段招标公告,http://www.ggzy.gov.cn/information/html/a/510000/0101/202004/28/0051644b2a026a53406899f47fc2f15b672a.shtml,2020-04-28,成都市电子交易云平台
南皮县2019年潞灌乡高标准农田建设项目,http://www.ggzy.gov.cn/information/html/a/130000/0105/202004/28/0013118bb336aeef45e697cbb452732ac399.shtml,2020-04-28,
正安县X328关于晏溪至新木公路改扩建工程（一、二标段）施工招标澄清文件,http://www.ggzy.gov.cn/information/html/a/520000/0105/202004/28/00524c1930e46cc3453f994b627d05902740.shtml,2020-04-28,遵义市公共资源交易中心
产芝水库环湖路亮化提升工程不分标段招标文件,http://www.ggzy.gov.cn/information/html/a/370000/0105/202004/28/0037d4d5008ab4ee4c739d58348a729e5039.shtml,2020-04-28,青岛市公共资源交易 电子交易系统
上合示范区环境景观综合整治及优化提升工程设计施工总承包中标公告,http://www.ggzy.gov.cn/information/html/a/370000/0104/202004/28/0037f5f5b3a21a9e46619f024344ed218b3c.shtml,2020-04-28,青岛市公共资源交易 电子交易系统
上合示范区环境景观综合整治及优化提升工程监理中标公告,http://www.ggzy.gov.cn/information/html/a/370000/0104/202004/28/003719cfcfcecbb04d3190c2f03d7fc45e90.shtml,2020-04-28,青岛市公共资源交易 电子交易系统
产芝水库环湖路亮化提升工程招标公告,http://www.ggzy.gov.cn/information/html/a/370000/0101/202004/28/00370edd14db984748caa24f657b107d2bec.shtml,2020-04-28,青岛市公共资源交易 电子交易系统
沾化区银河六路、金海四路、金海五路工程设计中标公示,http://www.ggzy.gov.cn/information/html/a/370000/0202/202004/28/0037a3f0d6b4d3dc4cd28784ae907d4b11e5.shtml,2020-04-28,滨州市公共资源电子交易系统
泗洪县曹庙乡现代化蚕室建设工程招标公告（资格后审）,http://www.ggzy.gov.cn/information/html/a/320000/0101/202004/28/0032f8d0980c65394282a493f108b7e6a254.shtml,2020-04-28,
水晶挂件、铁质件、小轿车等一批物品公开拍卖结果,http://www.ggzy.gov.cn/information/html/a/330000/9002/202004/28/0033a77c524217374e47bd0b6aaefea4b4a2.shtml,2020-04-28,金华市公共资源全流程电子交易综合系统
美姑县九口灌区建设项目（一期）监理,http://www.ggzy.gov.cn/information/html/a/510000/0101/202004/28/0051cd156917429343ecafbdd557ee149423.shtml,2020-04-28,
关于天门市黄金污水处理厂三期扩容工程监理招标的中标结果公告,http://www.ggzy.gov.cn/information/html/a/420000/0104/202004/28/0042ddd8bde81fe345e995da2d1ff58d3b94.shtml,2020-04-28,天门市公共资源交易网
邯郸市粮食质量安全检验检测体系建设质检仪器设备采购项目（进口产品）&nbsp;&nbsp;C包：三重四级杆气相色谱-质谱联用仪GCMSMS（进口）二次中标公告,http://www.ggzy.gov.cn/information/html/a/130000/0202/202004/28/0013d5f439433da84f119bc8f0c81bafc40f.shtml,2020-04-28,邯郸市公共资源电子交易平台
前海滨海岸线（桂湾、前湾段）功能配套完善及改造工程监理服务,http://www.ggzy.gov.cn/information/html/a/440000/0104/202004/28/0044c76623a4120543ce8b8532836e9c31f6.shtml,2020-04-28,深圳市电子招投标交易平台
固原市原州区综合执法局执法车辆政府采购项目(第二次)补充说明公告,http://www.ggzy.gov.cn/information/html/a/640000/0204/202004/28/0064c191300a81b7475286f1f7cd5f9a2bff.shtml,2020-04-28,宁夏公共资源交易服务平台
经济开发区110KV站新出10KV双回路配电工程招标公告,http://www.ggzy.gov.cn/information/html/a/130000/0201/202004/28/001302c663810694400197c5b4909c173b11.shtml,2020-04-28,
徂汶景区自然保护地整合优化项目中标公示,http://www.ggzy.gov.cn/information/html/a/370000/0202/202004/28/0037af043f2795bc41cfb92cb5b66901bc4e.shtml,2020-04-28,泰安市公共资源电子交易平台
恢复拍卖公告（鄞州区2套房屋三年租赁权拍卖）成交公告,http://www.ggzy.gov.cn/information/html/a/330000/9002/202004/28/0033d3dec727b0ef4096a2291734bb834d68.shtml,2020-04-28,宁波市公共资源网上交易暨电子检察系统
南皮县2019年潞灌乡高标准农田建设项目,http://www.ggzy.gov.cn/information/html/a/130000/0105/202004/28/001322a5039808594ead98b7d94f657ce279.shtml,2020-04-28,
XJAZGC-2020-4-100000000000关于仙居县财政局金财工程子系统维保服务项目（重新采购）的合同,http://www.ggzy.gov.cn/information/html/a/330000/0203/202004/28/00331620c60b1e0a4416978cc1313e1fc97f.shtml,2020-04-28,台州市公共资源交易系统
2020年银川市农广校高素质农民培育项目,http://www.ggzy.gov.cn/information/html/a/640000/0201/202004/28/006401c2ef0585ec457f9dd80e240aa691c1.shtml,2020-04-28,宁夏公共资源交易服务平台
关于庆洪路至大棋路连接线道路工程的招标文件,http://www.ggzy.gov.cn/information/html/a/420000/0105/202004/28/00424456a3cd4d5142ea8c4502a34ae57597.shtml,2020-04-28,黄石市公共资源交易平台
S242临商线茌平北胡庄至杨庄段大修工程施工,http://www.ggzy.gov.cn/information/html/a/370000/0201/202004/28/003751e037cd785b42ea9f733ee0f71d915a.shtml,2020-04-28,聊城市公共资源电子交易平台
S242临商线茌平北胡庄至杨庄段大修工程施工监理,http://www.ggzy.gov.cn/information/html/a/370000/0201/202004/28/003748d6ab3b311b4ddaa42e3ed3418d047f.shtml,2020-04-28,聊城市公共资源电子交易平台
滦平县长山峪镇黄木局子村拦蓄供水工程勘测设计招标中标公告,http://www.ggzy.gov.cn/information/html/a/130000/0104/202004/28/0013f9a93df2e0684c02b69a20b7e567f144.shtml,2020-04-28,
梨树县公安局办公设备采购合同备案,http://www.ggzy.gov.cn/information/html/a/220000/0203/202004/28/0022dd4a5abcbe904740b263a509137cccd4.shtml,2020-04-28,四平市政务服务中心(新)
白山市浑江区大镜沟林场森林资源管护站工程项目合同备案,http://www.ggzy.gov.cn/information/html/a/220000/0203/202004/28/00227a118f3c33184d1faeca3778f601d047.shtml,2020-04-28,白山电子招投标交易平台
白山市康宁医院信息安全技术网络安全等级保护项目合同备案,http://www.ggzy.gov.cn/information/html/a/220000/0203/202004/28/00221a952fbb14a84a8792a362e03c9d9670.shtml,2020-04-28,白山电子招投标交易平台
宜昌市西陵区市场监督管理局车辆保险采购合同,http://www.ggzy.gov.cn/information/html/a/420000/0203/202004/28/00421cac6b7a988f4ec99a1538a291141a54.shtml,2020-04-28,湖北省政府采购网
Z1309832000552301黄骅镇楼西村大队部建设工程结果公告,http://www.ggzy.gov.cn/information/html/a/130000/0202/202004/28/00131f025b30a320491dbb3d46aa9f819264.shtml,2020-04-28,
马尔康市干部职工周转宿舍（二、三期）、马尔康市马尔康镇日瓦坝、阿底片区市政基础设施建设项目施工招标,http://www.ggzy.gov.cn/information/html/a/510000/0101/202004/28/00516388820d34f548f39c6821fe704c7b60.shtml,2020-04-28,1.阿坝州工程建设项目电子交易系统 2.阿坝州政府采购电子交易系统 3.阿坝州国有产权和土地矿权电子交易系统 4.阿坝州中介机构信用系统 5.阿坝州政府采购网上竞价系统
若尔盖县村间连接路（阿阿路）建设项目工程,http://www.ggzy.gov.cn/information/html/a/510000/0101/202004/28/0051581ca3203c0240ab83649420944ef472.shtml,2020-04-28,1.阿坝州工程建设项目电子交易系统 2.阿坝州政府采购电子交易系统 3.阿坝州国有产权和土地矿权电子交易系统 4.阿坝州中介机构信用系统 5.阿坝州政府采购网上竞价系统
乡道崔戴线改造工程施工及监理,http://www.ggzy.gov.cn/information/html/a/130000/0105/202004/28/0013cf9665d9c4884e3ca8653d5b496a6131.shtml,2020-04-28,
幸福家苑一期电梯采购项目【合同】,http://www.ggzy.gov.cn/information/html/a/360000/0203/202004/28/00369f583b45c3c54871b4b1e52718e71957.shtml,2020-04-28,吉安市公共资源交易中心
12210700072196778X001558002001的招标文件,http://www.ggzy.gov.cn/information/html/a/210000/0105/202004/28/002189461c71afbc43f2b30fd7d47fe25df9.shtml,2020-04-28,锦州市公共资源平台
冷水滩区市场监督管理局2020年度食品抽检采购项目,http://www.ggzy.gov.cn/information/html/a/430000/0204/202004/28/00437d1ced8993ed40f0b3b5580aa635f583.shtml,2020-04-28,
中山市古镇镇土地房屋征收中心古镇美利路旁工业项目用地填泥（含清苗）平整工程澄清公告,http://www.ggzy.gov.cn/information/html/a/440000/0204/202004/28/00446061977cdec943f0a39071798aeb3480.shtml,2020-04-28,中山市公共资源交易平台
滨湖新区污水厂扩容提标项目,http://www.ggzy.gov.cn/information/html/a/130000/0105/202004/28/00139ef87a2821ea494c9f1621648e24d96a.shtml,2020-04-28,
S331涟源市杨市镇绕镇公路工程施工招标公告补充公告,http://www.ggzy.gov.cn/information/html/a/430000/0101/202004/28/00439f5095eab03b44a391b0119595785c38.shtml,2020-04-28,
启东城投商务楼工程-开标记录,http://www.ggzy.gov.cn/information/html/a/320000/0102/202004/28/0032b69b454b68ec4dccb3619b47035e82bb.shtml,2020-04-28,南通市电子交易平台
微山县人民医院医养结合综合体项目监理招标公告,http://www.ggzy.gov.cn/information/html/a/370000/0101/202004/09/003735e96da7020d4fff88901063196b9d17.shtml,2020-04-28,济宁市公共资源交易服务平台
2019-2020年度低质低效林改造服务项目【合同】,http://www.ggzy.gov.cn/information/html/a/360000/0203/202004/28/0036fc7bd80664c04244923a0cfa138f8e23.shtml,2020-04-28,赣州市公共资源交易中心
中山翠亨新区园林、环卫、路灯及市政设施维护监理项目澄清公告,http://www.ggzy.gov.cn/information/html/a/440000/0204/202004/28/004491cb61dd78374deeba6dc1f6add40413.shtml,2020-04-28,中山市公共资源交易平台
遵义市红花岗区湘江河支流洛江河莲池段治理工程施工招标中标结果公示,http://www.ggzy.gov.cn/information/html/a/520000/0104/202004/28/00528037c0c5bf1e4dce82a3d4c0812a7835.shtml,2020-04-28,遵义市公共资源交易中心
JSGC-CY-2020-13-4Z01000000,http://www.ggzy.gov.cn/information/html/a/370000/0105/202004/28/00374160bea2d91f4b429c0f5cd33fbdb2d3.shtml,2020-04-28,潍坊市公共资源电子交易系统
(江宁分中心)格悦供应链管理（南京）有限公司项目地块场平工程施工,http://www.ggzy.gov.cn/information/html/a/320000/0104/202004/28/0032adb2634237574289a6006e6c8ee276eb.shtml,2020-04-28,南京市国有产权交易系统
务川县黄都中心完小易地新建工程项目-（综合办公楼、学校大门、学生食堂、景观工程）施工招标,http://www.ggzy.gov.cn/information/html/a/520000/0104/202004/28/005216092998727b442c82e4c10cfbb4dda6.shtml,2020-04-28,遵义市公共资源交易中心
JSGC-CY-2020-13-3Z01000000,http://www.ggzy.gov.cn/information/html/a/370000/0105/202004/28/0037cdd4dc8d556c479889b00ec77aae70ce.shtml,2020-04-28,潍坊市公共资源电子交易系统
沁水县土沃乡四村联建旅游休闲区建设项目（一期）EPC总承包招标二次变更公告,http://www.ggzy.gov.cn/information/html/a/140000/0101/202004/28/00147121d4b0898246d9a42db8c997c3d248.shtml,2020-04-28,山西新点招投标交易平台
莘县人民法院诉讼服务中心建设项目,http://www.ggzy.gov.cn/information/html/a/370000/0201/202004/28/003761405ba3f00f4ec1aec2728031def1bc.shtml,2020-04-28,聊城市公共资源电子交易平台
尚义县大青沟镇易地扶贫搬迁区希望路升级工程中标公告,http://www.ggzy.gov.cn/information/html/a/130000/0202/202004/28/00136f56d62db703448c9c4c578a857491a7.shtml,2020-04-28,
四川藏区高速公路联合技术攻关雅康高速YK6、YK7标段科研服务项目招标公告,http://www.ggzy.gov.cn/information/html/a/510000/0101/202004/28/0051d147ec76a49c426ca147966d3ce34f50.shtml,2020-04-28,
JSGC-CY-2020-13-2Z01000000,http://www.ggzy.gov.cn/information/html/a/370000/0105/202004/28/00370b682973caf24e068e35105f265dbf69.shtml,2020-04-28,潍坊市公共资源电子交易系统
航天科工空间工程发展有限公司卫星产业园（一期）建设项目（EPC）总承包施工总承包弱电工程专业分包中标候选人公示,http://www.ggzy.gov.cn/information/html/a/420000/0104/202004/28/004257e61dd5594c4492b06ef4e96fcc8795.shtml,2020-04-28,东风电子招标交易平台
甘肃省疾病预防控制中心物业服务(2年)采购项目,http://www.ggzy.gov.cn/information/html/a/620000/0202/202004/28/0062d2bd0edb0b3749b78a7e5aba9ecef6a7.shtml,2020-04-28,甘肃省公共资源交易电子服务系统v2.0
色达县公安局信息技术与执法办案中心,http://www.ggzy.gov.cn/information/html/a/510000/0101/202004/28/0051f46023bb35d4436fa28116d7a5ae57c6.shtml,2020-04-28,全国公共资源交易平台（四川省·甘孜州）
稻城县金珠镇后山路建设项目,http://www.ggzy.gov.cn/information/html/a/510000/0101/202004/28/0051b4eb470ec3324e3e90e35e5b32e93795.shtml,2020-04-28,全国公共资源交易平台（四川省·甘孜州）
盐边县中医院“十百千”工程,http://www.ggzy.gov.cn/information/html/a/510000/0101/202004/28/0051f41e9d36cd2e47cf98745ed8ac181c75.shtml,2020-04-28,
遂川县妇幼保健计划生育服务中心分体空调及电视机采购项目（第二次）招标文件的补遗公告,http://www.ggzy.gov.cn/information/html/a/360000/0204/202004/28/0036eda211eb707448049d95c168a8173ce6.shtml,2020-04-28,吉安市公共资源交易中心
江西省鼎跃招标咨询有限公司关于江西省江西财经大学2020年端午节福利采购项目(采购编号：JXDY2020-G0010-02包)电子化公开招标公告,http://www.ggzy.gov.cn/information/html/a/360000/0201/202004/28/00361cfea61f22994adc8e176a20f2ef2695.shtml,2020-04-28,南昌市公共资源交易中心
关于天门市黄金污水处理厂三期扩容工程的中标结果公告,http://www.ggzy.gov.cn/information/html/a/420000/0104/202004/28/0042d11d570fda424a55a3441d1d133f2e62.shtml,2020-04-28,天门市公共资源交易网
大余县城2020—2021年党政机关会议定点场所资格,http://www.ggzy.gov.cn/information/html/a/360000/0201/202004/28/003670eb37a10ac74774a03364288a5eff5f.shtml,2020-04-28,赣州市公共资源交易中心
江西诚信伟业招标咨询有限公司关于南昌县城市管理局采购装配式垃圾站设备及车辆项目（招标编号：1493-206104104030）电子化公开招标公告,http://www.ggzy.gov.cn/information/html/a/360000/0201/202004/28/003639dc2bc4c4b24abbb7df688473fa3a75.shtml,2020-04-28,南昌市公共资源交易中心
江西省鼎跃招标咨询有限公司关于江西省江西财经大学2020年端午节福利采购项目(采购编号：JXDY2020-G0010-01包)电子化公开招标公告,http://www.ggzy.gov.cn/information/html/a/360000/0201/202004/28/0036242cb1faf24a4c438cf4cd088b29354e.shtml,2020-04-28,南昌市公共资源交易中心
宿迁市监察委员会运动器械采购项目结果公告,http://www.ggzy.gov.cn/information/html/a/320000/0202/202004/28/003234e903085e064112b066fc8f695cc20d.shtml,2020-04-28,
江西省机电设备招标有限公司关于江西省省级电子政务云平台2019年度扩容项目G包（招标编号：JXTC2020080102）公开招标公告,http://www.ggzy.gov.cn/information/html/a/360000/0201/202004/28/0036882d58becaa049eca3a47e843edfa264.shtml,2020-04-28,南昌市公共资源交易中心
义乌市公安局人体标准化信息采集系统采购项目中标公告,http://www.ggzy.gov.cn/information/html/a/330000/9001/202004/28/00335784fffd54654321b8fd111dd64d8baa.shtml,2020-04-28,金华市公共资源全流程电子交易综合系统
广东省第一救助安置中心受助人员生活区环境整治三期的中标、成交公告,http://www.ggzy.gov.cn/information/html/a/440000/0202/202004/28/00441f765433921f4a2188c71d07a89d1577.shtml,2020-04-28,
蒲江县2019年市管河道水毁修复工程施工补遗及答疑书02号,http://www.ggzy.gov.cn/information/html/a/510000/0101/202004/28/00512bc30e452b4e4bef87ef1612d5d2f20e.shtml,2020-04-28,成都市电子交易云平台
梧州市教育局2020年“市培计划”项目（重）招标公告,http://www.ggzy.gov.cn/information/html/a/450000/0201/202004/28/004548669d30cec04830ae29d40645a206a0.shtml,2020-04-28,梧州市公共资源交易平台
桓台县胜利河右岸堤防道路工程设计招标/澄清文件,http://www.ggzy.gov.cn/information/html/a/370000/0105/202004/28/003777954c4ef3914264868e547b3a930e2d.shtml,2020-04-28,淄博市公共资源交易平台电子交易系统
JSGC-CY-2020-13-1Z01000000,http://www.ggzy.gov.cn/information/html/a/370000/0105/202004/28/0037f4aca0712ba14a5f8f9792d5e8c2a788.shtml,2020-04-28,潍坊市公共资源电子交易系统
广东海洋大学继续教育综合教务管理系统（第二次）中标公告,http://www.ggzy.gov.cn/information/html/a/440000/0202/202004/28/0044b62bb22f569d4a60927e78940cd1d9a6.shtml,2020-04-28,
江西合胜合招标咨询有限公司关于江西省人防0719工程管理中心大屏幕维保（采购编号：HSH2020J017）竞争性谈判采购公告,http://www.ggzy.gov.cn/information/html/a/360000/0201/202004/28/0036fac4b472d96247c98223c823a7d734c0.shtml,2020-04-28,南昌市公共资源交易中心
江西合胜合招标咨询有限公司关于江西省人防0719工程管理中心视讯会议系统维修和保养服务（采购编号：HSH2020J016）竞争性谈判采购公告,http://www.ggzy.gov.cn/information/html/a/360000/0201/202004/28/0036c7b09288c0a74efebc47924525858baf.shtml,2020-04-28,南昌市公共资源交易中心
E3213010313103912001001的招标文件,http://www.ggzy.gov.cn/information/html/a/320000/0105/202004/28/0032f83f1d35cf35475f9dcd62e1db31d109.shtml,2020-04-28,
2020年芦浦镇创建国家卫生镇病媒生物防治项目&nbsp;&nbsp;&nbsp;&nbsp;招标公告,http://www.ggzy.gov.cn/information/html/a/330000/9001/202004/28/003335b10fa1ab984e69aff523aced66250b.shtml,2020-04-28,台州市公共资源交易系统
宿迁市环境应急能力标准化建设采购项目采购公告,http://www.ggzy.gov.cn/information/html/a/320000/0201/202004/28/00329bb3f1ea5aa14a20ab1b0ecf6a81a12b.shtml,2020-04-28,
玉环市玉城街道环东山塘除险加固工程&nbsp;招标公告,http://www.ggzy.gov.cn/information/html/a/330000/9001/202004/28/003330380f998ff8460cbe30a4115ecdfebc.shtml,2020-04-28,台州市公共资源交易系统
玉环市芦浦镇“污水零直排”排查及检测服务项目招标公告,http://www.ggzy.gov.cn/information/html/a/330000/9001/202004/28/003391657ed82f16424a9a9a93ef5a9ac57c.shtml,2020-04-28,台州市公共资源交易系统
武山县人民法院两个一站式诉讼服务中心设备采购项目公开招标公告,http://www.ggzy.gov.cn/information/html/a/620000/0201/202004/28/0062599d8207bcbd4eaebf9e555333d45fc7.shtml,2020-04-28,甘肃省公共资源交易电子服务系统v2.0
北京大兴国际机场临空经济区（廊坊片区）基准地价制订项目竞争性磋商交易公告[变更公告],http://www.ggzy.gov.cn/information/html/a/130000/0204/202004/28/0013c1c15aa1436747a490b965878a0ffdfd.shtml,2020-04-28,
2020年廊坊市宏观调控土地市场、优化配置土地资源项目竞争性磋商交易公告[变更公告],http://www.ggzy.gov.cn/information/html/a/130000/0204/202004/28/0013bea3ba256fcc42d19b4d1e3feeafba68.shtml,2020-04-28,
廊坊市城镇基准地价更新和基准地价信息系统维护项目公开招标交易公告[变更公告],http://www.ggzy.gov.cn/information/html/a/130000/0204/202004/28/001397d968502b984d2cbec170fa3b95a211.shtml,2020-04-28,
主入口大平台及室外台阶改造工程项目招标公告,http://www.ggzy.gov.cn/information/html/a/130000/0201/202004/28/001359a06a53888d4db1936c7d86e6555303.shtml,2020-04-28,
玉环市大麦屿街道高升村仰天湖片道路修建工程&nbsp;施工招标公告,http://www.ggzy.gov.cn/information/html/a/330000/9001/202004/28/0033bc9b9d62f5624e85b8da31f7d6aaa724.shtml,2020-04-28,台州市公共资源交易系统
南山路（金沙江路-镜泊湖路）东侧绿化工程的招标文件,http://www.ggzy.gov.cn/information/html/a/510000/0105/202004/28/0051b9cf3f91d37b4fdc915732d631d21847.shtml,2020-04-28,德阳市公共资源交易服务系统
观湖文化艺术体育场馆（工程咨询）,http://www.ggzy.gov.cn/information/html/a/440000/0104/202004/28/004451ef6c048eb0422a927e5e27c2e62822.shtml,2020-04-28,深圳市电子招投标交易平台
会宁县2020年财政专项扶贫资金自然村组道路硬化、通达、农村公路灾毁维修等19项建设项目正常公示,http://www.ggzy.gov.cn/information/html/a/620000/0104/202004/28/0062ba9ba6ab8323422b91ee8d468bbbc1d2.shtml,2020-04-28,白银市公共资源交易电子招投标系统
潘桥街道社区卫生服务中心迁建工程等八个项目水土保持方案编制项目的招标公告,http://www.ggzy.gov.cn/information/html/a/330000/9001/202004/28/0033ed395866f395487fb4e07efc7f6c74de.shtml,2020-04-28,温州市公共资源交易平台
莱阳市地方公路建设养护中心莱阳市莱高国防公路濯村至玉岱河桥段工程监理采购合同公示,http://www.ggzy.gov.cn/information/html/a/370000/0203/202004/28/003739dae64555ef4c0a9876ce6229c336e2.shtml,2020-04-28,烟台市公共资源交易系统
宁津县自然资源局第三方测绘服务项目合同,http://www.ggzy.gov.cn/information/html/a/370000/0203/202004/28/00379bab1c37bf864b10b4a374be40c63e26.shtml,2020-04-28,德州市公共资源交易系统
天等县城区免费乘坐公交车服务采购公开招标公告,http://www.ggzy.gov.cn/information/html/a/450000/0201/202004/28/0045a080c99147bd433dbc6c7dc3fd50f2fe.shtml,2020-04-28,崇左市电子招投标交易平台
360401201909110101的澄清文件,http://www.ggzy.gov.cn/information/html/a/360000/0105/202004/28/003693ebbb49f21e4d2886f836e2e8c4c35f.shtml,2020-04-28,九江市公共资源交易中心
范白线（高速连接线-108国道）公路提质改造工程,http://www.ggzy.gov.cn/information/html/a/140000/0105/202004/28/00144418ebbaafad4518a02c55d8e93a6945.shtml,2020-04-28,
中国人民武装警察部队某部2020年度车辆定点维修服务单位入围项目延期说明补遗书,http://www.ggzy.gov.cn/information/html/a/530000/0204/202004/28/0053ae50f41e508f47d98fe510a3269f8a5a.shtml,2020-04-28,
中国人民武装警察部队某部2020年度车辆定点维修服务单位入围项目延期说明补遗书,http://www.ggzy.gov.cn/information/html/a/530000/0204/202004/28/00532f0f96454cbf4fbbb926498cf52faf5d.shtml,2020-04-28,
石家庄市第一医院新院区楼体亮化工程成交公告,http://www.ggzy.gov.cn/information/html/a/130000/0202/202004/28/0013807ea1f1098244dfb32ccf1a90fc0a20.shtml,2020-04-28,石家庄公共资源交易网
石家庄市人力资源和社会保障局“五险一金”业务用房维修改造项目监理成交公告,http://www.ggzy.gov.cn/information/html/a/130000/0202/202004/28/00139a95485d122c40cfb5cba0a091ae464c.shtml,2020-04-28,石家庄公共资源交易网
承德市双桥区城市管理综合行政执法局中心广场改造绿化项目竞争性磋商公告,http://www.ggzy.gov.cn/information/html/a/130000/0201/202004/28/0013982bb600667743d881a3824bfe4a40bf.shtml,2020-04-28,
石家庄市行政审批局购买档案整理及数字化加工服务招标公告,http://www.ggzy.gov.cn/information/html/a/130000/0201/202004/28/001302394339ee774f9a8e6a43fb0d371c88.shtml,2020-04-28,石家庄公共资源交易网
聊城市鸿运粮油有限责任公司粮食产后服务中心（货物）二次竞争性磋商公告,http://www.ggzy.gov.cn/information/html/a/370000/0201/202004/28/0037213cb688da8f4019b3b1ea38f6fbbed4.shtml,2020-04-28,聊城市公共资源电子交易平台
220kV容桂站出线容桂北侧110kV接线电缆工程（穗香段）,http://www.ggzy.gov.cn/information/html/a/440000/0101/202004/28/0044ecdb8657887348bd89736ef55b00adfc.shtml,2020-04-28,佛山市顺德区公共资源交易中心
220kV容桂站出线容桂北侧110kV接线电缆工程（穗香段）招标文件,http://www.ggzy.gov.cn/information/html/a/440000/0105/202004/28/004448f9c06510ad4f6a892cce306fbaffee.shtml,2020-04-28,佛山市顺德区公共资源交易中心
